ID,Status,Zonal Office,Company,Incident Number,Incident Date,Report Date,Contaminat,Estimated Quantity,Quantity Recovered,Spill Stop Date,Type of Facility,Cause,Initial Containment Measures,Site Location Measures,Latitude,Longitude,LGA,Estimated Spill Area,Spill Area Habitat,Description of Impact,States Affected,,Form A Date,Form B Date,Form C Date,JIV Date,Present at JIV,Cleanup Date,Cleanup Completed Date,Cleanup Methods,Post-Cleanup Inspection Date,Post-Impact Assessment Date,Remediation Start,Remediation End,Remediation Type,Final Sampling Date,Final Lab Results,Certificate Date,Certificate Number,Last Updated By
282784,confirmed,ph,SPDC,1358322,8/9/2023,8/9/2023,cr,4,,8/9/2023,pl,sab,,"36"" Rumuekpe-Nkpoku TNP at Rumuekpe community",4.9738,6.71122,Emuoha,0.003,la,"Noticed oil around the spill point on a natural depression. Upon excavation of the incident point, a 2"" nipple was illegally installed on the pipeline at 10 O' Clock position by unknown person(s) for oil theft purpose. it was a leak point as at time of JIV.",RI,,,,,8/9/2023,"nosdra,mnstry,cmpny,cmmnt,plc",,,,,,,,,,,,,2023-09-04 AB014
282662,confirmed,ph,SPDC,1358018,8/9/2023,,no,,,,pl,sab,,"28"" Nkpoku-Bomu Pipeline at Aleto, Eleme LGA, Rivers State",4.80913,7.10382,Eleme,,,"3"" Ball Value, 2""Nipple 10"" away, and another 2' Nipple 8"" away from the first Nipple, were installed at 12 o'clock position respectively, by Unknown Person(s)",RI,,,,,8/10/2023,"cmmnt,cmpny,mnstry,nosdra,plc",,,,,,,,,,,,,2023-08-21 AB017
282647,confirmed,uy,MPN,Dec-23,8/9/2023,8/10/2023,other:,0.00019,,,,cor,other: Leak was stopped using engineered stop kit,Yoho PP OML 104,4.15,7.4958333,,,,,AK,,8/10/2023,,,,,,,,,,,,,,,,,2023-08-21 AB017
282752,confirmed,ph,SPDC,1352134,8/8/2023,8/8/2023,cr,,,,pl,sab,,"24"" TNP OGALE_BOMU PIPELINE AT UEDUME, NONWA, TAI LGA",4.7656651,7.2190975,Tai,,la,"2"" VALVE INSTALLED AT 12.O .CLOCK POSITION",RI,,,,,8/10/2023,"cmmnt,cmpny,dpr,mltry,mnstry,nosdra",,,,,,,,,,,,,"2023-09-04 AB014, 2023-09-25 AB008"
282638,confirmed,ph,NAOC,2023/GLI/LAR/047,8/7/2023,8/7/2023,co,0.01672,,,gl,sab,,"8'' OB/OB-INDORAMA FUEL GAS LINE AT UJU COMMUNITY,ONELGA,RIVERS STATE.",5.3339694,6.7247722,Ogba/Egbema/Ndoni,0.00002658,la,135mm HACKSAW CUT @ 1-5 0' CLOCK POSITION AND 1/2'' DRILLED HOLE.,RI,,,,,8/7/2023,"nosdra,mnstry,cmpny,cmmnt,mltry",,,,,,,,,,,,,2023-10-03 AB017
283356,confirmed,by,NAOC,2023/SAR/188,8/5/2023,8/5/2023,cr,0.328,0.328,8/5/2023,pl,sab,,14'' OGBOINBIRI/TEBIDABA PIPELINE AT KEME-EBIAMA,4.7895278,5.9742222,Southern-Ijaw,0.00007025,sw,THE SPILL WAS AS A RESULT OF SABOTAGE SINCE THERE WAS A VISIBLE INSTALLATION OF 2'' FLANGE VALVE ON THE PIPELINE AT 12 O'CLOCK POSITION. THE AREA OF IMPACT WAS WITHIN COMPANY RIGHT OF WAY. VEGETATION WAS IMPACTED.,BY,,,,,8/5/2023,"nosdra,mnstry,cmpny,mltry",,,,,,,,,,,,,2023-10-03 AB017
283355,confirmed,by,NAOC,2023/SAR/187,8/4/2023,8/4/2023,cr,0.259,0.259,8/4/2023,pl,sab,,6'' OGBOINBIRI/TEBIDABA PIPELINE AT KEME-EBIAMA,4.79,5.9738889,Southern-Ijaw,0.00019421,sw,THE SPILL WAS AS A RESULT OF SABOTAGE SINCE THERE WAS A VISIBLE INSTALLATION OF 2'' BALL VALVE ON THE PIPELINE AT 12 O'CLOCK POSITION. THE AREA OF IMPACT WAS WITHIN COMPANY RIGHT OF WAY. VEGETATION WAS IMPACTED.,BY,,,,,8/4/2023,"nosdra,mnstry,cmpny,mltry",,,,,,,,,,,,,2023-10-03 AB017
282642,confirmed,ph,SPDC,1342182,8/4/2023,8/4/2023,no,,,,pl,sab,,"20"" Rumuekpe-Nkpoku Pipeline at Ibaa",4.9541107,6.8198205,Emuoha,,la,Ilegally connected valve and pipe on SPDC pipeline,RI,,,,,8/7/2023,"nosdra,mnstry,cmmnt,cmpny",,,,,,,,,,,,,"2023-08-09 PH002, 2023-08-18 AB017"
283354,confirmed,by,NAOC,2023/SAR/186,8/3/2023,8/3/2023,cr,0.331,0.331,8/3/2023,pl,sab,,6'' OGBOINBIRI/TEBIDABA PIPELINE AT KEME-EBIAMA,4.7929167,5.9723333,Southern-Ijaw,0.00024813,sw,THE SPILL WAS AS A RESULT OF SABOTAGE SINCE THERE WAS A VISIBLE INSTALLATION OF 3'' VALVE ON THE PIPELINE AT 12 O'CLOCK POSITION. THE AREA OF IMPACT WAS WITHIN COMPANY RIGHT OF WAY. VEGETATION WAS IMPACTED.,BY,,,,,8/3/2023,"nosdra,mnstry,cmpny,mltry",,,,,,,,,,,,,2023-10-03 AB017
283344,confirmed,wa,SEPLAT,SEPLAT/OML98/OS/03/2023,8/3/2023,8/3/2023,cr,5,,,pl,eqf,other:coffer dam,20'' AMUKPE - ESCRAVOS PIPELINE AT KM 32 OML98 BENIKRUKRU,5.8085556,5.3946944,Warri-South-West,0.16623358,sw,"Vegetation, surface water and soil were impacted, the spill was within and outside the company's right of way",DE,,,,,8/7/2023,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-09-21 WA003
282592,confirmed,wa,Heritage,HEOSL/2023/234,8/3/2023,8/4/2023,"ch, cr",5.62,5,,other:saver pit,ome,bm,"ERIEMU - GANA LACT UNIT AT GANA COMMUNITY, AGBARHA - OTOR.",5.5263889,6.0505556,Ughelli-North,,la,Top soil and vegetation were impacted. The spill was within the company's right of way.,DE,,,,,8/4/2023,"nosdra,cmmnt,cmpny,mnstry",,,,,,,,,,,,,2023-09-04 AB014
282755,confirmed,ph,SPDC,1338121,8/2/2023,8/2/2023,no,,,,pl,sab,other:,"20"" Kolocteek-Rumuekpe P/L,Odual KP. 9.2, Abua/Odual",4.92793,6.4352724,Abua/Odual,,la,Non leak,RI,,,,,8/6/2023,"nosdra,mnstry,plc,cmpny,cmmnt",,,,,,,,,,,,,2023-08-21 PH154
282542,reviewed,ak,ESSO,009/2023,8/2/2023,8/3/2023,cr,0.00047,,,fp,eqf,,Erha FPSO OML 133- /,5.3625,4.3486111,,,of,,,,8/3/2023,,,,,,,,,,,,,,,,,2023-08-07 AK004
282502,confirmed,uy,MPN,Nov-23,8/1/2023,8/2/2023,cr,0.02541,,,,,other:,Ubit PP OML 67,4.2708333,8.2625,,,,,AK,,8/2/2023,8/13/2023,,,,,,,,,,,,,,,,2023-08-21 AB017
282846,confirmed,wa,SEPLAT,SEPLAT/OML98/OS/02/2023,7/30/2023,7/30/2023,cr,1,,,pl,sab,Coffer Dam,20'' AMUKPE - ESCRAVOS PIPELINE (AEP) AT KM 43.3 IN OML 98 BENIKRUKRU,5.77125,5.3171667,Warri-North,,sw,Vegetation and Surface water were impacted. The Spill was within and outside the company's right of way.,DE,,,,,7/31/2023,"nosdra,cmmnt,cmpny,dpr,mnstry",,,,,,,,,,,,,2023-09-04 AB014
282654,confirmed,wa,CHEVRON,NOSDRA/035/2023,7/29/2023,7/29/2023,cr,0.8,,,pl,eqf,bm,10'' MAKARABA BULKLINE AT MAKARABA FIELD COMMUNITIES.,5.7802222,5.4626389,Warri-South-West,,sw,Vegetation and Surface water were impacted. The spill was within the company's right of way.,DE,,,,,8/2/2023,"nosdra,cmmnt,cmpny,mnstry",,,,,,,,,,,,,2023-08-22 WA003
282691,confirmed,ph,SPDC,2023_1317021,7/27/2023,7/29/2023,cr,5,,8/10/2023,pl,sab,nd,24'' OGALE-BONNY TRANS-NIGER PIPELINE AT KPOR,4.65481,7.2769,Gokana,0.0017,la,"A 3"" ball valve with 3"" Elbow pipe attachment installed on the line at 12 O'clock position (A leaking point) SPDC's ROW and adjoining vegetation (Third Party Area) were impacted by the Spill.",RI,,,,,8/10/2023,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-09-19 AB017
282653,confirmed,wa,CHEVRON,NOSDRA/037/2023,7/27/2023,7/28/2023,no,,,,pl,sab,other:none,18'' DIBI - ABITEYE PIPELINE RoW AT DIBI FIELD COMMUNITIES.,5.7295556,5.2195278,Warri-North,,sw,4'' Flange within the vandalized concrete encapsulation at 12 O'clock position.,DE,,,,,8/10/2023,"nosdra,cmmnt,cmpny",,,,,,,,,,,,,2023-08-22 WA003
281823,confirmed,ph,SPDC,2023_1315620,7/27/2023,7/27/2023,cr,,,,pl,sab,,"20"" Rumuekpe-Nkpoku Pipeline at Ibaa Community, Emuoha LGA, Rivers State",4.9552129,6.79113834,Emuoha,,,"3"" Ball valve was installed on the PL at 12 O'Clock position by unknown persons",RI,,,,,7/29/2023,"cmmnt,cmpny,mltry,mnstry,nosdra",,,,,,,,,,,,,2023-08-03 AB017
283398,confirmed,wa,SEPLAT,SEPLAT/WA/OS/12/2023,7/25/2023,7/25/2023,cr,0.7,,,pl,sab,bm,6'' OVHOR - SAPELE BULKLINE RoW AT EJEKIMONI.,5.8216833,5.6669778,Sapele,,sw,Surface water and Vegetation were impacted. The spill was within the company's right of way.,DE,,,,,9/18/2023,"nosdra,cmmnt,cmpny,dpr,mnstry",,,,,,,,,,,,,2023-09-21 WA003
282975,confirmed,wa,CHEVRON,NOSDRA/036/2023,7/24/2023,7/25/2023,no,,,,pl,sab,,12'' OPUEKEBA - OLERO PIPELINE AT OLERO FIELD.,5.9130278,5.0919167,Warri-North,,sw,2'' Mother valve attached on the 12'' pipeline at 12 O' clock position.,DE,,,,,9/1/2023,"nosdra,cmmnt,cmpny,dpr",,,,,,,,,,,,,2023-09-19 AB017
282798,confirmed,wa,Midwestern,UPIL/005/2023,7/24/2023,7/25/2023,cr,13,10,,pl,sab,other:none,KM5 ORUAMUDU COMMUNITY OZORO,5.5655556,6.2558333,Isoko-North,,la,"Vegetation and soil were impacted, the spill was within the company's right of way.",DE,,,,,8/1/2023,"nosdra,cmpny,cmmnt",,,,,,,,,,,,,2023-08-24 WA003
281804,confirmed,ph,SPDC,1309678,7/24/2023,7/25/2023,cr,4,,7/26/2023,pl,sab,,"20"" Rumuekpe-Nkpoku pipeline at Ibaa community.",4.95445,6.811327,Emuoha,0.00278,la,"Upon excavation of the incident point, a 3'' ball valve attached to a 3"" elbow pipe was seen installed on the pipeline at 12 O'clock position by unknown person(s) for oil theft purpose.",RI,,,,,7/25/2023,"nosdra,mnstry,cmpny,cmmnt,plc",,,,,,,,,,,,,2023-08-17 AB017
282354,confirmed,ph,SPDC,1303402,7/23/2023,7/23/2023,cr,,,7/26/2023,pl,sab,bw,"24"" NKpoku-Bomu pipeline@ Bara-Ale, Tai LGA",4.7697035,7.2142438,Tai,,la,"Non leaking 2 numbers 2"" valve with a theft line installed at 2 0' clock position by an unknown person(s) for oil theft activity. no visible impact of oil spill.",RI,,,,,7/26/2023,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-08-03 PH067
281816,confirmed,ph,Antan,IFS/0723/001,7/23/2023,7/23/2023,cr,19,16,7/23/2023,bl,sab,pt,"10"" Njaba-Izombe, Bulkline in OML124",5.64921335,6.848405,Oguta,0.0024,la,Stained vegetation,IM,,,,,7/26/2023,"nosdra,dpr,mnstry,cmpny,cmmnt,mltry",,,,,,,,,,,,,2023-07-29 PH154
282966,confirmed,ph,SPDC,2023_1303534,7/22/2023,7/23/2023,no,,,,pl,sab,,28'' BOMU-BONNY TNP AT OWOKIRI COMMUNITY,4.5515573,7.2487178,Bonny,,sw,A previous repaired point by split tees was tempered by unknown person(s)at 12 0' clock position with installation of 6'' ball valve on the pipe line.,RI,,,,,8/15/2023,"nosdra,mnstry,cmpny,cmmnt,plc",,,,,,,,,,,,,2023-09-19 AB017
282353,confirmed,Ph,SPDC,1014527,7/22/2023,7/23/2023,cr,,,7/25/2023,pl,sab,bw,"24"" NKpoku-Bomu pipeline@ Sime, Tai LGA",4.777124,7.2016648,Tai,Non-leaking,la,"A locally fabricated clamped with bolt and nut holding 2""valve illegally installed to the 24"" NKpoku-Bomu pipeline@ 12 0' clock position by unknown person(s) for oil theft activity",RI,,,,,7/25/2023,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-08-03 PH067
281818,confirmed,ph,spdc,1301923,7/22/2023,7/22/2023,cr,,,7/27/2023,pl,sab,pt,"20"" kolo creek - rumuekpe pipeline okoma ahoada east rivers state",4.972081,6.651007,Ahoada-East,nil,la,2 drilled holes of 15mm with a distance apart between them at 10cm (non leaking point),RI,,,,,7/27/2023,"cmmnt,cmpny,mnstry,nosdra",,,,,,,,,,,,,"2023-08-17 AB017, 2023-09-25 AB008"
281824,confirmed,ph,SPDC,1295447,7/19/2023,7/20/2023,no,,,,pl,sab,,"36"" Nkpoku-Ogale Pipeline at Agbonchia community,",4.83231,7.128717,Eleme,,la,"Upon excavation, two(2) illegal points of 2"" ball valves respectively were installed on a previously repaired (clamped) area on the pipeline at 12 O' Clock position by unknown person(s) for the purpose of oil theft. The distance between the points is 0.5m apart.",RI,,,,,7/21/2023,"nosdra,mnstry,cmmnt,cmpny,plc",,,,,,,,,,,,,"2023-08-17 AB017, 2023-09-19 AB017"
283641,inconclusive,wa,SPDC,1294401,7/18/2023,7/18/2023,cr,,,,other:gas emulsion plant,eqf,bm,FORCADOS TERMINAL GAS EMULSION PUMP HOUSE PLANT @ OGULAGHA,5.3352778,5.3498333,Burutu,,"la,sw","Vegetation, surface water and soil were impacted.",DE,,,,,8/3/2023,"nosdra,cmpny",,,,,,,,,,,,,2023-09-30 WA003
282888,confirmed,ph,NAOC,2023/LAR/NL/086,7/18/2023,7/18/2023,cr,,,7/18/2023,pl,sab,pt,24'' OGODA-BRASS PIPELINE AT OYIGBA COMMUNITY,5.0894667,6.5634528,Ahoada-West,,la,"2'' BALL VALVE WAS REDUCED TO 1'' GALVANIZED PIPE, AND INSTALLED AT 12 O'CLOCK POSITION BY THEFT PERSONAL",RI,,,,,7/18/2023,,,,,,,,,,,,,,2023-09-19 AB017
282332,confirmed,wa,CHEVRON,NOSDRA/033/2023,7/18/2023,7/19/2023,no,,,,pl,sab,,18'' OLERO - ABITEYE PIPELINE RoW AT OLERO.,5.862,5.1610556,Warri-North,,sw,A 3'' mother valve installed at 12 O' clock position on the pipeline.,DE,,,,,7/26/2023,"nosdra,cmmnt,cmpny,mnstry",,,,,,,,,,,,,"2023-08-22 WA003, 2023-09-19 AB017"
282331,confirmed,wa,FIRST,NEPL/OML26/AMT/HSE/0723/045,7/18/2023,7/18/2023,ch,,,,rg,other:Human Error,bw,ISOKO TTBR DRILL SITE AT ERIBO BUSH ETEVIE OZORO.,5.5313111,6.2621833,Isoko-North,,ss,"Samples of Fish pond water, Vegetation, Surface water and Soil were collected and alegedly impacted. However, the extent of the impacted will be ascertained from the result of laboratory analysis. The aleged impact is within and outside the company's right of way.",DE,,,,,7/19/2023,"nosdra,cmmnt,cmpny,dpr,mnstry",,,,,,,,,,,,,"2023-08-22 WA003, 2023-09-19 AB017"
281811,confirmed,,NAOC,2023/LAR/231,7/18/2023,7/18/2023,cr,4,,7/18/2023,pl,,pt,"18’’ EOC-Ogoda Pipeline at Egbe Community, Ahoada West Local Government, Area River State",5084642.8,0060 345703.4,AHOADA WST,0.00075,la,Oil Stained Vegetation,RI,,,,,7/18/2023,"nosdra,cmmnt,cmpny,mnstry",,,,,,,,,,,,,2023-08-17 AB017
281812,confirmed,ph,NAOC,2023/LAR/230,7/17/2023,7/17/2023,cr,12,,7/17/2023,pl,sab,pt,"10’’ Oshie-Ogoda Pipeline at Ogoda Community, Ahoada West Local Government Area, River State.",50652.5,6370.4,Ahoada West,0.00242249,la,Pool of crude oil sighted around the incident point,RI,,,,,7/17/2023,"cmmnt,cmpny,mnstry,mltry,nosdra",,,,,,,,,,,,,2023-08-17 AB017
282491,confirmed,ph,SPDC,2023_1286056,7/16/2023,,no,,,,pl,sab,,"24'' BOMU-BONNY P/LINE AT PATRICK WATER SIDE ,BODO COMMUNITY",4.59822,7.25815,Bonny,,sw,6'' BALL VALVE INSTALLED ON THE PIPELINE AT 12 0' CLOCK POSITION .,RI,,,,,7/19/2023,"nosdra,dpr,mnstry,cmpny,cmmnt,plc",,,,,,,,,,,,,2023-09-26 AB017
282338,confirmed,wa,SEPLAT,SEPLAT/OML98/OS/01/2023,7/16/2023,7/16/2023,cr,0.01,,,pl,sab,bm,20'' AMUKPE - ESCRAVOS PIPELINE AT KM 28.06,5.81893,5.43595,Warri-South-West,,sw,Surface water was impacted. The spill was within the company's right of way.,DE,,,,,7/20/2023,"nosdra,cmmnt,cmpny,dpr,mnstry",,,,,,,,,,,,,2023-08-22 WA003
282348,confirmed,ph,SPDC,1284733,7/14/2023,7/16/2023,cr,5,3,7/19/2023,pl,sab,bw,"24"" NKpoku-Bomu pipeline@Bera,Tai LGA,",4.68057,7.27688,Gokana,0.0008,,A smooth round edge hole was installed at 12 0'clock position by unknown person (s) for oil theft activity,RI,,,,,7/19/2023,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-08-03 PH067
281775,confirmed,wa,NPDC,NEPL/HSE/OGH/111/010/23,7/14/2023,7/14/2023,cr,0.001,,,other:Exportline,sab,tr,6'' OREDO - OGHARAEFE EXPORTLINE OML 111 OVADE COMMUNITY.,6.0433417,5.7109283,Ikpoba-Okha,,la,Soil was impacted. The spill was within the company's right of way.,DE,,,,,7/19/2023,"nosdra,cmmnt,cmpny,dpr",,,,,,,,,,,,,2023-07-28 WA003
281766,confirmed,ph,SPDC,2023_1266111,7/14/2023,7/14/2023,no,,,7/14/2023,pl,sab,none,"20'' Rumuekpe-Nkpoku TNP @ Ibaa, Emuoha LGA Rivers State.",4.95441381,6.81163383,Emuoha,,la,"• Upon excavation of the point (non-leaking), a 3ʺ ball valve seated on a 3” flange was installed on the pipeline illegally at 12 O’clock position by unknown person(s). This is attributed to oil theft activity. • There was no impact on the environment as a result of no spill.",RI,,,,,7/14/2023,"nosdra,mnstry,dpr,cmpny,cmmnt",,,,,,,,,,,,,2023-09-26 AB017
282489,confirmed,ph,SPDC,2023_1280114,7/12/2023,,no,,,,pl,sab,,28'' BOMU_BONNY P/LINE AT PATRICK WATER SIDE BODO COMMUNITY,4.58921,7.25676,Bonny,,sw,6'' BALL VALVE ON THE PIPE LINE AT 12 0' CLOCK POSITION WITH BLIND FLANGE BY UNKNOWN PERSON (s),RI,,,,,7/17/2023,"nosdra,dpr,mnstry,cmpny,cmmnt,plc",,,,,,,,,,,,,2023-09-26 AB017
282342,confirmed,wa,SPDC,1280067,7/12/2023,7/13/2023,cr,1,,,other:SPM,ome,,FORCADOS TERMINAL SINGLE POINT MOORING (SPM) - 1,5.1547,5.17141,Burutu,,of,Surface water was impacted. The spill was within the company's right of way.,DE,,,,,7/27/2023,"nosdra,cmmnt,cmpny,dpr",,,,,,,,,,,,,2023-08-22 WA003
281797,confirmed,ph,SPDC,1276220,7/12/2023,7/13/2023,no,,,,pl,sab,,"20"" Rumuekpe-Nkpoku pipeline at Ibaa Community.",4.95378,6.830387,Emuoha,,,"Upon excavation, a 3"" ball valve was seen installed on the pipeline at 12 O'clock position by unknown person(s) for oil theft activity.",RI,,,,,7/22/2023,"nosdra,mnstry,cmpny,cmmnt,plc",,,,,,,,,,,,,2023-09-26 AB017
281796,confirmed,ph,SPDC,1276355,7/12/2023,7/13/2023,no,,,,pl,sab,,"20"" Rumuekpe-Nkpoku pipeline at Ibaa Community.",4.953955,6.825542,Emuoha,,,"Upon excavation, a 3"" ball valve was seen installed on the pipeline at 12 O'clock position by unknown person(s) for oil theft purpose.",RI,,,,,7/21/2023,"nosdra,mnstry,cmpny,cmmnt,plc",,,,,,,,,,,,,2023-09-26 AB017
281795,confirmed,ph,SPDC,1276272,7/12/2023,7/13/2023,no,,,,pl,sab,,"20"" Rumuekpe- Nkpoku pipeline at Ibaa Community.",4.95398,6.825428,Emuoha,,,"Upon excavation, a 3"" ball valve was seen installed on the pipeline at 12 O'clock position by unknown person(s) for oil theft purpose.",RI,,,,,7/21/2023,"nosdra,mnstry,cmpny,cmmnt,plc",,,,,,,,,,,,,2023-09-26 AB017
282343,confirmed,wa,SPDC,1276647,7/11/2023,7/12/2023,cr,2,,,fl,sab,bm,6'' YOKRI WELL 152T FLOWLINE AT SOKEBOLOU.,5.45262,5.24054,Burutu,,sw,Vegetation and Surface water were impacted. The spill was within the company's right of way.,DE,,,,,7/19/2023,"nosdra,cmmnt,cmpny,dpr,mnstry",,,,,,,,,,,,,2023-08-22 WA003
282350,confirmed,ph,SPDC,1272641,7/10/2023,7/11/2023,,,,,pl,sab,,"36"" Rumuekpe-Nkpoku P/L@ Ibaa",4.9538968,6.8209381,Emuoha,,la,Non-Leak,,,,,,8/2/2023,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-08-18 AB017
282349,confirmed,ph,SPDC,1272589,7/10/2023,7/11/2023,,,,,pl,sab,,"36"" Rumuekpe-Nkpoku P/L@ Ibaa",4.9538778,6.8215765,Emuoha,,la,Non Leak,,,,,,8/2/2023,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-08-18 AB017
281794,confirmed,ph,SPDC,1272617,7/10/2023,7/11/2023,no,,,,pl,sab,,"20"" Rumuekpe- Nkpoku pipeline at Ibaa Community.",4.954149,6.818551,Emuoha,,,"Upon excavation, a 3"" ball valve was observed installed on the pipeline at 12 O'clock position by unknown person(s) for oil theft purpose.",RI,,,,,7/20/2023,"nosdra,mnstry,cmpny,cmmnt,plc",,,,,,,,,,,,,2023-09-26 AB017
281793,confirmed,ph,SPDC,1272631,7/10/2023,7/11/2023,no,,,,pl,sab,,"20"" Rumuekpe-Nkpoku pipeline at Ibaa Community.",4.954206,6.818376,Emuoha,,,"Upon excavation, a 3"" ball valve was seen installed on the pipeline at 12 O'clock position by unknown person(s) for oil theft purpose.",RI,,,,,7/20/2023,"nosdra,mnstry,cmpny,cmmnt,plc",,,,,,,,,,,,,2023-09-26 AB017
281770,confirmed,ph,SPDC,1268197,7/10/2023,7/10/2023,no,,,,pl,sab,,"36"" Rumuekpe-Nkpoku Pipeline at Ibaa, Emuoha LGA, Rivers State",4.95391,6.82143,Emuoha,,la,"3"" Ball Value installed at 12 o'clock position on the Pipeline by Unknown Person(s)",RI,,,,,7/21/2023,"nosdra,cmpny,cmmnt,mnstry,mltry",,,,,,,,,,,,,2023-08-18 AB017
282334,confirmed,ph,SPDC,1268134,7/9/2023,7/10/2023,,,,,pl,sab,,"36"" Rumuekpe-Nkpoku TNP@ Ibaa",4.9540398,6.8152375,Emuoha,,,No Impact,,,,,,8/1/2023,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-08-18 AB017
283347,confirmed,wa,SEPLAT,SEPLAT/WA/OS/10/2023,7/8/2023,7/8/2023,cr,0.03,,,other:trunkline,eqf,tr,24'' AMUKPE - RAPELE TRUNKLINE ONL 38 AT MEREJE,5.6926111,5.712,Okpe,,ss,"Soil was impacted, the spill was within the company's right of way.",DE,,,,,7/10/2023,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-09-11 WA003
282476,confirmed,ph,SPDC,2023_1265823,7/8/2023,,no,,,,pl,sab,,24'' BOMU-BONNY P/LINE AT OWOKIRI COMMUNITY,4.56475,7.25297,Bonny,,sw,6'' BLIND FLANGE WELD NECK WITH CONCRETE CASTING CONCEALING BALL VALVE INSTALLED ON THE PIPELINE AT 12 0' CLOCK POSITION.,RI,,,,,7/18/2023,"nosdra,dpr,mnstry,cmpny,cmmnt,plc",,,,,,,,,,,,,"2023-08-18 AB017, 2023-08-25 PH043"
281774,confirmed,wa,Heritage,HEOSL/2023/233,7/8/2023,7/9/2023,cr,3,,,fl,eqf,,WELL 11S 4'' FLOWLINE AT OWEH.,5.4936111,6.1183333,Isoko-North,,sw,"Vegetation, Surface water and Soil were impacted. The spill was within and outside the company's right of way.",DE,,,,,7/10/2023,"nosdra,cmmnt,cmpny,dpr,mnstry",,,,,,,,,,,,,2023-07-28 WA003
281772,confirmed,ph,SPDC,1266000,7/8/2023,7/9/2023,no,,,,pl,sab,,"36"" Rumuekpe-Nkpoku Pipeline at Ibaa, Emuoha LGA, Rivers State",4.95464,6.79201,Emuoha,,la,"2"" Ball Value installed at 12 o'clock position on the Pipeline by Unknown Person(s)",RI,,,,,7/22/2023,"nosdra,cmpny,cmmnt,mnstry,mltry",,,,,,,,,,,,,2023-09-26 AB017
281771,confirmed,ph,SPDC,1266145,7/8/2023,7/8/2023,no,,,,pl,sab,,"36"" Rumuekpe-Nkpoku Pipeline at Ibaa, Emuoha LGA, Rivers State",4.95407,6.8154,Emuoha,,la,"3"" Ball Value installed at 12 o'clock position on the Pipeline by Unknown Person(s)",RI,,,,,7/21/2023,"nosdra,cmpny,cmmnt,mnstry,mltry",,,,,,,,,,,,,2023-08-17 AB017
281767,confirmed,ph,SPDC,2023_1266040,7/8/2023,7/12/2023,no,,,7/15/2023,pl,sab,none,"20'' Rumuekpe-Nkpoku TNP @ Ibaa, Emuoha LGA Rivers State.",4.95495,6.79523352,Emuoha,,la,"• Upon excavation of the point (non-leaking), a 3ʺ ball valve was installed on the pipeline illegally at 12 O’clock position by unknown person(s). This is attributed to oil theft activity. • There was no impact on the environment as a result of no spill.",RI,,,,,7/15/2023,"nosdra,mnstry,dpr,cmpny,cmmnt",,,,,,,,,,,,,2023-09-26 AB017
282488,confirmed,ph,SPDC,2023_1259779,7/6/2023,,no,,,,pl,sab,,"24'' BOMU-BONNY P/LINE AT PATRICK WATER SIDE,BODO COMMUNITY",4.59623,7.25789,Bonny,,sw,6'' BALL VALVE INSTALLED ON PIPELINE AT 12 0' CLOCK POSITION BY UNKNOWN PERSON (S),RI,,,,,7/17/2023,"nosdra,dpr,mnstry,cmpny,cmmnt,plc",,,,,,,,,,,,,2023-09-26 AB017
282326,confirmed,Ph,SPDC,1262107,7/6/2023,7/6/2023,cr,66,,7/11/2023,pl,sab,,"20"" Rumuekpe-Nkpoku P/L@ Rumuekpe",4.9703133,6.7220286,Emuoha,0.0057,,Crude oil impacted both ROW and third party,RI,,,,,7/11/2023,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-09-26 AB017
282490,confirmed,ph,SPDC,2023_1259903,7/5/2023,7/6/2023,no,,,,pl,sab,,"28'' BOMU-BONNY P/LINE AT PATRICK WATER SIDE, BODO COMMUNITY",4.59619,7.25775,Bonny,,sw,6'' BALL VALVE INSTALLED ON THE PIPELINE AT 12 0' CLOCK POSITION BY UNKNOWN PERSON(s),RI,,,,,7/17/2023,"nosdra,dpr,mnstry,cmpny,cmmnt,plc",,,,,,,,,,,,,2023-09-26 AB017
281692,confirmed,ph,SPDC,1259362,7/5/2023,7/5/2023,no,,,,other: Delivery Line,sab,,"4"" Obelle-Ibaa Delivery Line at Ibaa, Emuoha LGA, Rivers State",4.9785919,6.8088906,Emuoha,,la,125mm Hacksaw Cut at 1-5 o'clock position on the Delivery Line by Unknown Person(s),RI,,,,,7/13/2023,"nosdra,cmpny,cmmnt,mnstry,mltry",,,,,,,,,,,,,2023-09-26 AB017
